invoice_id,date,store_city,category,product_name,quantity,unit_price,total_sales,payment_mode,customer_type
202197,2024-06-05,Madurai,Apparel & Footwear,Jeans,7,1418.66,9930.62,Cash,Regular
202198,2024-01-29,Kovilpatti,Personal Care,Shampoo,8,222.86,1782.88,UPI,Regular
202199,2024-11-08,Chennai,Personal Care,Toothpaste,1,3613.57,3613.57,,New
202200,2024-12-04,Vellore,Apparel & Footwear,Slippers,1,1370.96,1370.96,Card,Regular
202201,2024-09-08,Coimbatore,Stationery & School Supplies,Notebook,8,3071.73,24573.84,Cash,Regular
202202,2024-03-25,Vellore,Pet Care,Cat Food,1,4590.24,4590.24,Cash,New
202203,2024-11-01,Madurai,Kids & Toys,Doll,1,4760.56,4760.56,,New
202204,2024-11-26,Salem,Stationery & School Supplies,Notebook,5,376.98,1884.9,Cash,New
202205,2024-12-31,Hosur,Fruits & Vegetables,Tomato,5,1709.12,8545.6,Card,Regular
202206,2024-06-26,Chennai,Fruits & Vegetables,Banana,5,3720.58,18602.9,,Regular
202207,2024-01-17,Madurai,Pet Care,Cat Food,8,2020.66,16165.28,Card,Regular
202208,2024-11-16,Madurai,Grocery & Staples,Wheat Flour,8,179.08,1432.64,Cash,
202209,2024-02-04,Vellore,Household & Cleaning,Detergent,6,1975.91,11855.46,Card,
202210,2024-05-27,Dindigul,Snacks & Packaged Foods,Chocolates,8,2609.14,20873.12,Cash,
202211,2024-12-26,Shoolagiri,Bed & Bath,Towel,4,1126.24,4504.96,,New
202212,2024-08-28,Dindigul,Kids & Toys,Toy Car,7,3199.22,22394.54,,
202213,2024-06-09,Tiruchirappalli,Kids & Toys,Toy Car,4,906.51,3626.04,Card,
202214,2024-04-26,Tiruchirappalli,Dairy & Bakery,Butter,8,3229.44,25835.52,Cash,
202215,2024-07-20,Vellore,Dairy & Bakery,Butter,6,2551.08,15306.48,Card,
202216,2024-10-09,Coimbatore,Home Appliances,Mixer,2,4209.87,8419.74,Cash,New
202217,2024-01-05,Tiruchirappalli,Dairy & Bakery,Milk,8,3866.58,30932.64,,
202218,2024-12-06,Vellore,Snacks & Packaged Foods,Biscuits,6,2573.35,15440.1,Card,Regular
202219,2024-02-10,Kovilpatti,Baby Care,Diapers,1,3602.66,3602.66,UPI,Regular
202220,2024-01-26,Vellore,Fruits & Vegetables,Apple,5,1704.76,8523.8,UPI,Regular
202221,2024-04-15,Tiruppur,Fruits & Vegetables,Banana,4,260.29,1041.16,Card,New
202222,2024-09-28,Coimbatore,Bed & Bath,Bedsheet,1,1069.53,1069.53,Cash,New
202223,2024-08-01,Vellore,Snacks & Packaged Foods,Biscuits,7,259.73,1818.11,Cash,
202224,2024-01-09,Coimbatore,Personal Care,Toothpaste,7,2827.04,19789.28,,New
202225,2024-05-25,Chennai,Snacks & Packaged Foods,Noodles,7,3345.81,23420.67,UPI,Regular
202226,2024-12-02,Coimbatore,Pet Care,Dog Food,6,3448.69,20692.14,Card,New
202227,2024-07-07,Tiruchirappalli,Snacks & Packaged Foods,Noodles,7,4566.97,31968.79,UPI,
202228,2024-04-24,Chennai,Grocery & Staples,Wheat Flour,3,3064.39,9193.17,,New
202229,2024-10-22,Vellore,Apparel & Footwear,T-Shirt,6,3467.44,20804.64,Cash,Regular
202230,2024-06-15,Tiruppur,Pet Care,Dog Food,7,4965.66,34759.62,UPI,New
202231,2024-12-11,Chennai,Beverages,Tea,5,638.63,3193.15,Cash,Regular
202232,2024-05-20,Tiruchirappalli,Stationery & School Supplies,Notebook,4,4166.78,16667.12,,Regular
202233,2024-08-31,Dindigul,Home & Kitchen,Cookware,5,4913.26,24566.3,UPI,Regular
202234,2024-11-03,Salem,Grocery & Staples,Wheat Flour,7,2449.93,17149.51,UPI,Regular
202235,2024-03-16,Dindigul,Snacks & Packaged Foods,Chocolates,2,2300.77,4601.54,Card,Regular
202236,2024-05-22,Hosur,Bed & Bath,Bedsheet,1,3919.22,3919.22,Card,Regular
202237,2024-11-09,Tiruchirappalli,Apparel & Footwear,Jeans,4,4525.44,18101.76,UPI,New
202238,2024-10-20,Kovilpatti,Personal Care,Shampoo,3,1559.24,4677.72,Cash,New
202239,2024-05-29,Shoolagiri,Grocery & Staples,Sugar,6,1726.35,10358.1,Card,Regular
202240,2024-05-30,Chennai,Apparel & Footwear,Slippers,7,4015.09,28105.63,,Regular
202241,2024-12-16,Hosur,Dairy & Bakery,Curd,3,1251.73,3755.19,UPI,New
202242,2024-03-29,Kovilpatti,Pet Care,Cat Food,1,2258.54,2258.54,UPI,Regular
202243,2024-03-05,Salem,Stationery & School Supplies,Pen,7,4154.26,29079.82,UPI,
202244,2024-01-24,Hosur,Home Appliances,Mixer,1,2736.27,2736.27,UPI,Regular
202245,2024-05-17,Salem,Apparel & Footwear,T-Shirt,2,2559.08,5118.16,,Regular
202246,2024-03-12,Dindigul,Stationery & School Supplies,Notebook,1,1781.44,1781.44,Card,Regular
202247,2024-07-03,Chennai,Baby Care,Diapers,5,3663.15,18315.75,UPI,
202248,2024-11-04,Vellore,Fruits & Vegetables,Banana,4,3934.24,15736.96,UPI,New
202249,2024-05-31,Coimbatore,Grocery & Staples,Wheat Flour,5,3852.43,19262.15,UPI,New
202250,2024-02-19,Hosur,Snacks & Packaged Foods,Biscuits,2,290.13,580.26,Card,Regular
202251,2024-09-28,Tiruchirappalli,Stationery & School Supplies,Notebook,4,4168.01,16672.04,Cash,Regular
202252,2024-01-07,Kovilpatti,Kids & Toys,Doll,7,856.26,5993.82,Cash,Regular
202253,2024-04-21,Salem,Kids & Toys,Doll,3,3548.42,10645.26,Cash,Regular
202254,2024-01-02,Chennai,Stationery & School Supplies,Pen,6,2982.74,17896.44,Cash,
202255,2024-11-11,Kovilpatti,Pet Care,Dog Food,7,932.75,6529.25,UPI,Regular
202256,2024-12-21,Kovilpatti,Personal Care,Shampoo,8,3856.24,30849.92,Card,
202257,2024-05-06,Tiruchirappalli,Beverages,Juice,8,4043.06,32344.48,UPI,
202258,2024-11-29,Shoolagiri,Household & Cleaning,Detergent,8,1822.56,14580.48,Cash,New
202259,2024-04-19,Chennai,Home Appliances,Mixer,6,2274.16,13644.96,UPI,Regular
202260,2024-11-18,Shoolagiri,Home & Kitchen,Storage Box,4,3478.65,13914.6,UPI,New
202261,2024-09-24,Coimbatore,Grocery & Staples,Rice,4,2512.59,10050.36,Cash,New
202262,2024-05-30,Vellore,Home & Kitchen,Cookware,2,2661.65,5323.3,Cash,
202263,2024-06-23,Kovilpatti,Household & Cleaning,Phenyl,7,3869.56,27086.92,,
202264,2024-09-04,Shoolagiri,Home Appliances,Iron Box,8,4413.31,35306.48,Card,Regular
202265,2024-01-01,Madurai,Snacks & Packaged Foods,Chocolates,4,3195.02,12780.08,,Regular
202266,2024-05-21,Coimbatore,Home & Kitchen,Storage Box,5,894.0,4470.0,Cash,
202267,2024-11-24,Kovilpatti,Apparel & Footwear,Slippers,7,80.77,565.39,,
202268,2024-06-14,Shoolagiri,Apparel & Footwear,Slippers,2,3284.54,6569.08,UPI,New
202269,2024-07-10,Vellore,Pet Care,Cat Food,1,3022.74,3022.74,Cash,New
202270,2024-01-09,Salem,Stationery & School Supplies,Notebook,6,245.67,1474.02,UPI,New
202271,2024-01-25,Coimbatore,Home & Kitchen,Cookware,4,3233.18,12932.72,UPI,
202272,2024-02-17,Shoolagiri,Apparel & Footwear,Jeans,3,4023.04,12069.12,Cash,
202273,2024-09-16,Shoolagiri,Baby Care,Baby Soap,1,4332.1,4332.1,Cash,New
202274,2024-02-04,Chennai,Pet Care,Cat Food,5,2701.14,13505.7,,
202275,2024-10-30,Tiruppur,Stationery & School Supplies,Notebook,3,444.15,1332.45,UPI,New
202276,2024-09-23,Salem,Beverages,Soft Drink,3,2081.9,6245.7,UPI,New
202277,2024-04-14,Tiruchirappalli,Pet Care,Cat Food,3,3979.71,11939.13,Card,
202278,2024-03-18,Tiruchirappalli,Household & Cleaning,Detergent,5,4341.04,21705.2,,New
202279,2024-07-08,Dindigul,Bed & Bath,Towel,1,960.08,960.08,UPI,
202280,2024-03-19,Vellore,Pet Care,Cat Food,3,4768.7,14306.1,Card,Regular
202281,2024-12-04,Shoolagiri,Personal Care,Toothpaste,7,1546.6,10826.2,,New
202282,2024-06-13,Kovilpatti,Pet Care,Dog Food,8,4019.58,32156.64,UPI,Regular
202283,2024-09-17,Salem,Beverages,Soft Drink,7,2063.5,14444.5,,Regular
202284,2024-01-06,Tiruchirappalli,Snacks & Packaged Foods,Chips,6,679.38,4076.28,Card,
202285,2024-10-12,Chennai,Personal Care,Shampoo,1,4608.89,4608.89,,Regular
202286,2024-01-01,Vellore,Personal Care,Soap,5,3613.75,18068.75,Cash,New
202287,2024-02-09,Coimbatore,Bed & Bath,Towel,6,3543.13,21258.78,,
202288,2024-10-23,Coimbatore,Apparel & Footwear,Slippers,2,3892.89,7785.78,Card,
202289,2024-11-19,Madurai,Snacks & Packaged Foods,Biscuits,7,324.89,2274.23,,
202290,2024-03-07,Shoolagiri,Apparel & Footwear,Slippers,6,2543.94,15263.64,,Regular
202291,2024-01-25,Kovilpatti,Kids & Toys,Toy Car,4,900.5,3602.0,,New
202292,2024-03-23,Kovilpatti,Stationery & School Supplies,Pen,2,4916.56,9833.12,Card,Regular
202293,2024-10-22,Hosur,Snacks & Packaged Foods,Noodles,8,3815.5,30524.0,Card,Regular
202294,2024-11-26,Tiruchirappalli,Apparel & Footwear,T-Shirt,1,310.65,310.65,Cash,
202295,2024-11-11,Kovilpatti,Home Appliances,Mixer,2,742.95,1485.9,,
202296,2024-11-15,Kovilpatti,Home & Kitchen,Storage Box,1,1007.8,1007.8,Card,New
202297,2024-07-06,Tiruppur,Fruits & Vegetables,Tomato,7,2563.49,17944.43,UPI,
202298,2024-03-24,Hosur,Pet Care,Dog Food,7,4539.31,31775.17,,Regular
202299,2024-12-23,Salem,Home Appliances,Mixer,2,2086.37,4172.74,Card,New
202300,2024-02-02,Hosur,Baby Care,Baby Soap,5,968.38,4841.9,UPI,Regular
202301,2024-02-08,Kovilpatti,Home Appliances,Mixer,1,2946.85,2946.85,,New
202302,2024-01-15,Chennai,Pet Care,Cat Food,2,2958.81,5917.62,Cash,New
202303,2024-12-29,Vellore,Bed & Bath,Bedsheet,2,2197.64,4395.28,Cash,New
202304,2024-12-20,Madurai,Home Appliances,Iron Box,1,4025.27,4025.27,Card,Regular
202305,2024-10-26,Tiruppur,Baby Care,Baby Soap,5,3198.67,15993.35,Card,Regular
202306,2024-07-24,Tiruppur,Bed & Bath,Towel,6,3484.23,20905.38,UPI,New
202307,2024-01-29,Shoolagiri,Grocery & Staples,Sugar,6,2826.89,16961.34,,Regular
202308,2024-05-19,Coimbatore,Apparel & Footwear,Jeans,6,2477.52,14865.12,,Regular
202309,2024-09-03,Coimbatore,Apparel & Footwear,Slippers,2,3236.21,6472.42,,
202310,2024-02-17,Tiruppur,Home Appliances,Iron Box,5,2228.96,11144.8,Card,
202311,2024-07-04,Dindigul,Kids & Toys,Toy Car,8,347.81,2782.48,UPI,
202312,2024-10-13,Coimbatore,Beverages,Coffee,4,4369.31,17477.24,Card,
202313,2024-02-18,Madurai,Personal Care,Soap,3,4265.48,12796.44,Card,Regular
202314,2024-03-23,Madurai,Pet Care,Cat Food,4,3934.6,15738.4,Card,Regular
202315,2024-12-31,Shoolagiri,Home Appliances,Mixer,3,700.37,2101.11,UPI,New
202316,2024-05-19,Dindigul,Kids & Toys,Toy Car,2,2587.21,5174.42,,
202317,2024-10-09,Madurai,Pet Care,Dog Food,8,498.64,3989.12,Cash,New
202318,2024-03-11,Tiruchirappalli,Snacks & Packaged Foods,Chips,3,2213.84,6641.52,UPI,Regular
202319,2024-07-22,Salem,Snacks & Packaged Foods,Chocolates,2,629.36,1258.72,,
202320,2024-12-02,Shoolagiri,Pet Care,Cat Food,5,2644.25,13221.25,UPI,
202321,2024-10-24,Hosur,Kids & Toys,Doll,4,3325.3,13301.2,Cash,
202322,2024-04-07,Tiruppur,Grocery & Staples,Sugar,2,2837.13,5674.26,Card,Regular
202323,2024-09-20,Dindigul,Fruits & Vegetables,Tomato,3,2400.56,7201.68,Card,Regular
202324,2024-01-13,Madurai,Snacks & Packaged Foods,Chips,2,4492.38,8984.76,UPI,Regular
202325,2024-08-03,Vellore,Dairy & Bakery,Milk,8,517.1,4136.8,,
202326,2024-01-22,Madurai,Grocery & Staples,Toor Dal,8,172.46,1379.68,Card,New
202327,2024-12-29,Vellore,Grocery & Staples,Toor Dal,3,1247.31,3741.93,,New
202328,2024-11-09,Tiruppur,Bed & Bath,Bedsheet,1,737.07,737.07,Cash,New
202329,2024-08-26,Shoolagiri,Snacks & Packaged Foods,Chips,1,2974.18,2974.18,,Regular
202330,2024-09-27,Madurai,Household & Cleaning,Phenyl,4,1120.23,4480.92,UPI,Regular
202331,2024-07-23,Tiruchirappalli,Snacks & Packaged Foods,Noodles,8,4105.28,32842.24,,Regular
202332,2024-01-10,Dindigul,Dairy & Bakery,Butter,7,4273.5,29914.5,,New
202333,2024-09-03,Hosur,Pet Care,Dog Food,3,4080.73,12242.19,,
202334,2024-09-15,Shoolagiri,Grocery & Staples,Wheat Flour,5,3222.32,16111.6,UPI,
202335,2024-06-28,Hosur,Kids & Toys,Toy Car,3,3246.53,9739.59,UPI,New
202336,2024-07-05,Salem,Home Appliances,Iron Box,8,1030.0,8240.0,UPI,Regular
202337,2024-09-30,Hosur,Kids & Toys,Toy Car,6,3426.55,20559.3,Cash,New
202338,2024-04-07,Hosur,Pet Care,Dog Food,1,2056.17,2056.17,UPI,Regular
202339,2024-01-03,Chennai,Kids & Toys,Toy Car,7,4035.36,28247.52,Card,New
202340,2024-10-04,Vellore,Apparel & Footwear,T-Shirt,2,827.54,1655.08,Cash,Regular
202341,2024-09-22,Salem,Beverages,Soft Drink,7,3692.23,25845.61,,Regular
202342,2024-01-25,Tiruppur,Home & Kitchen,Cookware,8,3588.82,28710.56,UPI,
202343,2024-10-02,Tiruppur,Personal Care,Soap,2,2461.16,4922.32,UPI,New
202344,2024-10-19,Tiruppur,Kids & Toys,Toy Car,3,1037.15,3111.45,UPI,Regular
202345,2024-07-17,Tiruchirappalli,Beverages,Soft Drink,6,1098.15,6588.9,,New
202346,2024-11-01,Salem,Dairy & Bakery,Butter,6,1918.53,11511.18,,
202347,2024-02-10,Shoolagiri,Household & Cleaning,Dishwash Liquid,4,4973.56,19894.24,Card,
202348,2024-09-21,Shoolagiri,Apparel & Footwear,T-Shirt,5,4629.73,23148.65,,New
202349,2024-08-19,Vellore,Household & Cleaning,Detergent,2,2135.18,4270.36,Cash,
202350,2024-08-31,Tiruchirappalli,Kids & Toys,Doll,4,4931.68,19726.72,,Regular
202351,2024-07-03,Salem,Baby Care,Diapers,4,1691.45,6765.8,Card,Regular
202352,2024-11-23,Chennai,Home Appliances,Iron Box,3,4452.41,13357.23,Card,Regular
202353,2024-08-11,Hosur,Grocery & Staples,Toor Dal,8,2501.79,20014.32,Card,Regular
202354,2024-03-06,Shoolagiri,Apparel & Footwear,Slippers,2,1714.79,3429.58,Cash,New
202355,2024-10-24,Salem,Stationery & School Supplies,Pen,1,1801.98,1801.98,,Regular
202356,2024-10-01,Shoolagiri,Fruits & Vegetables,Apple,7,628.34,4398.38,Cash,Regular
202357,2024-07-14,Coimbatore,Snacks & Packaged Foods,Noodles,7,2088.45,14619.15,Cash,New
202358,2024-07-30,Shoolagiri,Baby Care,Diapers,3,3829.0,11487.0,Cash,Regular
202359,2024-10-09,Coimbatore,Bed & Bath,Towel,2,2329.71,4659.42,UPI,New
202360,2024-05-02,Dindigul,Baby Care,Diapers,8,4009.72,32077.76,UPI,Regular
202361,2024-02-13,Tiruchirappalli,Snacks & Packaged Foods,Chocolates,8,500.99,4007.92,Card,Regular
202362,2024-06-06,Coimbatore,Fruits & Vegetables,Apple,6,1843.61,11061.66,Cash,New
202363,2024-04-28,Madurai,Apparel & Footwear,Jeans,6,3463.35,20780.1,Cash,Regular
202364,2024-05-21,Tiruchirappalli,Fruits & Vegetables,Onion,2,303.17,606.34,Cash,Regular
202365,2024-05-08,Vellore,Home & Kitchen,Cookware,3,1680.14,5040.42,Card,Regular
202366,2024-08-07,Coimbatore,Baby Care,Diapers,4,1250.43,5001.72,Card,New
202367,2024-12-19,Tiruppur,Household & Cleaning,Detergent,1,3893.63,3893.63,Cash,
202368,2024-01-12,Tiruchirappalli,Apparel & Footwear,Jeans,4,2852.01,11408.04,UPI,Regular
202369,2024-09-19,Chennai,Beverages,Juice,7,2009.37,14065.59,UPI,
202370,2024-09-08,Dindigul,Beverages,Coffee,3,423.88,1271.64,UPI,
202371,2024-05-27,Kovilpatti,Stationery & School Supplies,Pen,6,1339.28,8035.68,,
202372,2024-05-05,Chennai,Dairy & Bakery,Milk,6,4220.4,25322.4,,New
202373,2024-05-30,Dindigul,Baby Care,Baby Soap,3,226.18,678.54,Card,
202374,2024-05-07,Coimbatore,Personal Care,Toothpaste,6,1122.33,6733.98,Card,Regular
202375,2024-11-29,Shoolagiri,Apparel & Footwear,Slippers,2,4238.21,8476.42,Card,New
202376,2024-05-09,Tiruchirappalli,Pet Care,Cat Food,1,2979.91,2979.91,Cash,Regular
202377,2024-06-06,Madurai,Personal Care,Shampoo,3,358.85,1076.55,UPI,New
202378,2024-08-11,Tiruppur,Pet Care,Cat Food,6,1774.37,10646.22,,
202379,2024-10-13,Coimbatore,Apparel & Footwear,T-Shirt,1,1421.6,1421.6,Cash,
202380,2024-03-21,Madurai,Stationery & School Supplies,Notebook,2,2616.86,5233.72,UPI,Regular
202381,2024-02-06,Tiruppur,Bed & Bath,Bedsheet,7,1153.44,8074.08,,
202382,2024-08-21,Tiruppur,Household & Cleaning,Detergent,6,4229.96,25379.76,UPI,Regular
202383,2024-04-25,Vellore,Beverages,Coffee,1,1847.58,1847.58,UPI,New
202384,2024-10-31,Shoolagiri,Home & Kitchen,Cookware,5,922.28,4611.4,,
202385,2024-06-28,Dindigul,Pet Care,Dog Food,5,890.8,4454.0,Cash,New
202386,2024-12-27,Shoolagiri,Home Appliances,Mixer,2,53.73,107.46,Card,New
202387,2024-01-11,Madurai,Home Appliances,Mixer,4,1606.21,6424.84,Card,
202388,2024-06-19,Chennai,Pet Care,Cat Food,6,4881.74,29290.44,Cash,Regular
202389,2024-02-10,Chennai,Dairy & Bakery,Milk,3,4407.52,13222.56,Card,
202390,2024-01-26,Vellore,Personal Care,Toothpaste,1,2832.1,2832.1,UPI,Regular
202391,2024-04-18,Chennai,Snacks & Packaged Foods,Biscuits,8,3448.55,27588.4,UPI,New
202392,2024-06-02,Hosur,Personal Care,Toothpaste,2,1541.23,3082.46,Card,
202393,2024-12-12,Salem,Household & Cleaning,Detergent,8,2734.09,21872.72,UPI,
202394,2024-07-21,Tiruppur,Apparel & Footwear,T-Shirt,8,4168.32,33346.56,Cash,Regular
202395,2024-12-08,Salem,Home Appliances,Mixer,1,4072.75,4072.75,Cash,New
202396,2024-11-30,Chennai,Beverages,Soft Drink,6,2677.73,16066.38,Cash,Regular
202397,2024-01-02,Salem,Personal Care,Shampoo,2,316.08,632.16,UPI,
202398,2024-08-30,Chennai,Household & Cleaning,Phenyl,8,4203.85,33630.8,Card,New
202399,2024-08-06,Hosur,Bed & Bath,Towel,8,3471.24,27769.92,Cash,New
202400,2024-07-27,Kovilpatti,Personal Care,Toothpaste,7,3603.11,25221.77,Card,
202401,2024-02-06,Tiruchirappalli,Snacks & Packaged Foods,Biscuits,7,444.8,3113.6,Cash,Regular
202402,2024-08-08,Tiruppur,Stationery & School Supplies,Pen,1,1308.57,1308.57,,New
202403,2024-07-05,Dindigul,Kids & Toys,Doll,2,396.89,793.78,,
202404,2024-02-06,Vellore,Stationery & School Supplies,Pen,7,1602.51,11217.57,,New
202405,2024-08-08,Vellore,Household & Cleaning,Dishwash Liquid,8,3881.82,31054.56,Card,New
202406,2024-04-01,Shoolagiri,Grocery & Staples,Sugar,6,834.01,5004.06,,New
202407,2024-03-26,Shoolagiri,Kids & Toys,Toy Car,3,1142.14,3426.42,,Regular
202408,2024-10-21,Madurai,Bed & Bath,Bedsheet,8,3485.18,27881.44,UPI,
202409,2024-11-30,Vellore,Stationery & School Supplies,Notebook,5,4525.74,22628.7,Cash,
202410,2024-03-09,Hosur,Home & Kitchen,Cookware,5,2887.43,14437.15,UPI,New
202411,2024-09-05,Dindigul,Home Appliances,Iron Box,5,774.63,3873.15,,Regular
202412,2024-02-28,Chennai,Bed & Bath,Bedsheet,4,2452.61,9810.44,Card,Regular
202413,2024-11-23,Chennai,Bed & Bath,Bedsheet,1,3641.87,3641.87,,New
202414,2024-04-17,Tiruppur,Stationery & School Supplies,Pen,3,4558.67,13676.01,,Regular
202415,2024-04-01,Vellore,Baby Care,Baby Soap,7,2044.35,14310.45,Cash,Regular
202416,2024-01-10,Chennai,Bed & Bath,Towel,1,409.6,409.6,Card,
202417,2024-01-17,Hosur,Snacks & Packaged Foods,Chips,8,1996.28,15970.24,,New
202418,2024-08-06,Dindigul,Stationery & School Supplies,Pen,1,629.68,629.68,Cash,New
202419,2024-08-22,Madurai,Personal Care,Toothpaste,2,440.6,881.2,Card,
202420,2024-12-23,Vellore,Fruits & Vegetables,Banana,1,2178.93,2178.93,,
202421,2024-01-23,Vellore,Personal Care,Soap,4,628.28,2513.12,Cash,Regular
202422,2024-09-03,Salem,Grocery & Staples,Toor Dal,7,3753.47,26274.29,Card,
202423,2024-11-12,Dindigul,Home & Kitchen,Cookware,3,4797.93,14393.79,,
202424,2024-11-12,Kovilpatti,Home & Kitchen,Storage Box,2,2279.48,4558.96,Cash,New
202425,2024-02-19,Vellore,Apparel & Footwear,T-Shirt,6,2795.8,16774.8,Cash,New
202426,2024-08-05,Coimbatore,Snacks & Packaged Foods,Biscuits,4,1093.93,4375.72,Card,New
202427,2024-05-14,Coimbatore,Household & Cleaning,Detergent,2,3337.72,6675.44,UPI,
202428,2024-12-13,Dindigul,Stationery & School Supplies,Notebook,2,2271.17,4542.34,,
202429,2024-10-18,Kovilpatti,Stationery & School Supplies,Pen,4,293.46,1173.84,Card,Regular
202430,2024-10-29,Coimbatore,Household & Cleaning,Phenyl,7,4775.55,33428.85,,New
202431,2024-07-03,Dindigul,Pet Care,Cat Food,1,2723.12,2723.12,Cash,Regular
202432,2024-04-30,Coimbatore,Personal Care,Shampoo,6,1240.37,7442.22,,Regular
202433,2024-02-27,Madurai,Kids & Toys,Doll,6,485.69,2914.14,,New
202434,2024-01-31,Tiruppur,Grocery & Staples,Toor Dal,2,3969.52,7939.04,UPI,New
202435,2024-08-14,Shoolagiri,Household & Cleaning,Detergent,3,4904.48,14713.44,,New
202436,2024-12-10,Vellore,Fruits & Vegetables,Banana,6,4344.21,26065.26,UPI,New
202437,2024-12-04,Madurai,Stationery & School Supplies,Pen,4,4180.1,16720.4,Cash,New
202438,2024-01-12,Hosur,Baby Care,Baby Soap,2,3204.49,6408.98,,
202439,2024-10-08,Hosur,Home & Kitchen,Cookware,3,3113.36,9340.08,Cash,Regular
202440,2024-10-26,Madurai,Kids & Toys,Doll,5,3124.24,15621.2,Card,Regular
202441,2024-07-10,Vellore,Home Appliances,Mixer,1,4779.95,4779.95,Cash,Regular
202442,2024-03-10,Tiruchirappalli,Home Appliances,Iron Box,1,3291.75,3291.75,UPI,New
202443,2024-01-01,Tiruppur,Personal Care,Soap,1,1534.35,1534.35,Card,Regular
202444,2024-01-06,Shoolagiri,Stationery & School Supplies,Notebook,4,4976.05,19904.2,Cash,New
202445,2024-05-17,Salem,Dairy & Bakery,Butter,2,1024.88,2049.76,,Regular
202446,2024-04-25,Salem,Bed & Bath,Bedsheet,1,2620.48,2620.48,Card,Regular
202447,2024-01-19,Chennai,Fruits & Vegetables,Tomato,1,137.94,137.94,,
202448,2024-11-07,Madurai,Grocery & Staples,Wheat Flour,5,3344.2,16721.0,Card,New
202449,2024-09-07,Vellore,Kids & Toys,Toy Car,1,393.86,393.86,,
202450,2024-04-21,Coimbatore,Home & Kitchen,Cookware,8,89.14,713.12,Cash,
202451,2024-12-31,Madurai,Fruits & Vegetables,Banana,3,3300.6,9901.8,,Regular
202452,2024-01-14,Coimbatore,Personal Care,Shampoo,3,1981.76,5945.28,Cash,New
202453,2024-05-18,Salem,Stationery & School Supplies,Notebook,2,554.34,1108.68,,
202454,2024-11-19,Kovilpatti,Beverages,Soft Drink,1,4875.25,4875.25,UPI,Regular
202455,2024-01-19,Coimbatore,Bed & Bath,Bedsheet,6,4523.83,27142.98,Card,New
202456,2024-02-10,Dindigul,Home Appliances,Mixer,8,3117.78,24942.24,,New
202457,2024-07-27,Coimbatore,Snacks & Packaged Foods,Chips,6,2013.43,12080.58,Cash,
202458,2024-04-01,Chennai,Beverages,Coffee,1,1315.2,1315.2,Card,Regular
202459,2024-04-29,Hosur,Apparel & Footwear,Jeans,6,3560.25,21361.5,UPI,Regular
202460,2024-09-28,Shoolagiri,Pet Care,Cat Food,6,955.94,5735.64,,Regular
202461,2024-10-22,Vellore,Dairy & Bakery,Bread,6,1453.27,8719.62,Cash,New
202462,2024-01-15,Tiruchirappalli,Household & Cleaning,Detergent,6,3845.41,23072.46,Card,New
202463,2024-04-22,Shoolagiri,Household & Cleaning,Phenyl,2,4623.99,9247.98,Card,New
202464,2024-04-18,Vellore,Grocery & Staples,Rice,4,1354.4,5417.6,Card,Regular
202465,2024-07-02,Madurai,Personal Care,Soap,3,3648.26,10944.78,Card,New
202466,2024-10-17,Tiruppur,Home & Kitchen,Storage Box,4,3019.25,12077.0,Card,New
202467,2024-11-15,Chennai,Stationery & School Supplies,Pen,4,4809.01,19236.04,,Regular
202468,2024-04-28,Chennai,Grocery & Staples,Toor Dal,4,3872.91,15491.64,,Regular
202469,2024-07-16,Tiruppur,Baby Care,Diapers,8,439.5,3516.0,,New
202470,2024-08-17,Chennai,Bed & Bath,Towel,8,2570.96,20567.68,Cash,Regular
202471,2024-05-31,Chennai,Grocery & Staples,Rice,1,2790.25,2790.25,,Regular
202472,2024-09-04,Madurai,Snacks & Packaged Foods,Biscuits,8,2889.14,23113.12,Cash,New
202473,2024-05-04,Tiruppur,Beverages,Juice,2,403.28,806.56,Card,
202474,2024-05-19,Tiruppur,Pet Care,Dog Food,3,392.32,1176.96,Cash,New
202475,2024-06-13,Shoolagiri,Snacks & Packaged Foods,Chips,8,4920.98,39367.84,Cash,
202476,2024-05-28,Coimbatore,Home & Kitchen,Cookware,5,927.43,4637.15,Cash,
202477,2024-09-06,Salem,Baby Care,Diapers,6,2943.8,17662.8,UPI,
202478,2024-09-05,Tiruchirappalli,Household & Cleaning,Phenyl,7,1205.09,8435.63,,Regular
202479,2024-02-02,Madurai,Dairy & Bakery,Butter,6,2334.34,14006.04,,New
202480,2024-08-19,Hosur,Baby Care,Diapers,1,3072.56,3072.56,Card,
202481,2024-08-14,Madurai,Stationery & School Supplies,Pen,6,2613.51,15681.06,Cash,
202482,2024-11-03,Salem,Fruits & Vegetables,Onion,2,2855.73,5711.46,,Regular
202483,2024-09-25,Dindigul,Fruits & Vegetables,Banana,7,1966.26,13763.82,Cash,New
202484,2024-09-05,Chennai,Pet Care,Cat Food,3,1359.58,4078.74,,Regular
202485,2024-10-07,Shoolagiri,Personal Care,Soap,1,1561.24,1561.24,UPI,Regular
202486,2024-08-05,Vellore,Pet Care,Dog Food,2,541.21,1082.42,,New
202487,2024-05-06,Shoolagiri,Grocery & Staples,Wheat Flour,3,4191.08,12573.24,UPI,
202488,2024-08-06,Dindigul,Snacks & Packaged Foods,Chocolates,1,1253.67,1253.67,Card,New
202489,2024-11-16,Madurai,Household & Cleaning,Detergent,7,98.41,688.87,UPI,New
